Class	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AAA22851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.9694746361522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4409050944783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571135810076704	104.586593496591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAA23033	0	0	13.8504819752938	0	0	0	0	0	0	8.56836425018505	8.22800015730123	21.9687740506449	0	0	0	0	0	0	1.25378273271644	2.01218229153154	5.56697886629302	4.64337156524355	21.8108751749982	0	25.3314455996706	67.9863688790653	0	16.0475195731423	41.6248636414458	0	0	0	0	0	0	7.13971328230877	0	0	0	0	0	0	0	0	0	2.9608304754761	0	0	0	0	5.45889662389365	0	0	0	0	19.9536190976599	0	0	0	0	0	0	5.08079700861207	0	0	0	0	0	0.992827593750003	0	0	0	0	0	0	0	0	0	11.1692374867868	0	0	0	0	0	0	0	9.48112631369175	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7282952297223	0	0	0	0	8.41202208806125	0	0	0	0	0	0	0	0	0	0	0	0.703529676601748	5.77465082876155	0	0	0	20.4504370836258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.109137488009	0	0	0	0	0	33.5590119054831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75117191918392	0	0	0	0	0	0	0	0	0	0	0	1.44819397405057	0	0	7.29077081856489	19.1607535160436	0	0	0	0	0	0	0	0	15.3915251138244	0	2.6619227880504	0	1.48849873572864	0	0	0	0	11.4489259178701	1.91724998415779	0	61.5419309940299	0	0	0	0	0
AAA23215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6177801449016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01753844678466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73327959461959	7.07051669668791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.47703382503489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAA26549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.0175562441782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3871803448315	0	193.630415097794	0	0	37.6850797172087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.255203110003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAA74437	0	0	74.7982860065418	0	0	0	0	0	0	0	0	0	0	0	0	9.16834085115022	0	94.3731101000165	0	0	0	6.94933366049006	0	0	0	0	0	0	0	0	0	10.7612607813634	37.715347734605	63.9863267351927	0	0	35.1957524934983	0	0	52.7360219759357	0	0	35.3950607394648	0	0	0	69.5597215752921	0	0	0	0	20.3022641651992	8.02808538970265	0	0	1.2990489889945	0	0	0	0	19.4061704408375	0	4.97128541795279	32.9754451217094	46.3314557773102	0	0	26.7322740115507	0	0	0	0	46.2372663807944	0	0	0	0	76.5557964657442	0	0	65.528053548626	0.268560392963265	0	0	9.450154160876	0	12.0275355864734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.99644502703	47.2354441237855	0	19.6020151604922	0	72.681128516187	0	61.9363874222473	0	0	0	0	0	0	0	0	121.367806217833	0	0	24.7073670150072	0	0	0	50.1982490872151	0	0	0	0	0	0	100.385161494936	0	0	0	0	43.7642498177743	0	0	0	0	0	0	0	105.819691634588	0	0	0	0	0	0	0	0	0	81.7204547160952	0	0	0	34.197795839035	99.8358328289034	0	13.6454667741809	0	22.4639487278929	0	0	0	32.2176217541493	0	0	11.8179868973332	13.9827111958346	0	0	33.2698403201053	0	0	0	0	129.930079034732	0	0	0	91.135663667125	0	0	0	0	12.9008381359756	0	0	0	0	0	18.6540736646683	0	0	0	13.202793197716	0	0	0	0	0	0	0	98.1960065457778	0	0	0	0	0	0
AAA88548	0	0	17.1151331308846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49897666780504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99834980855194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.748983900283303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAA88675	0	0	0	0	0	15.4252427941921	0	0	0	0	0	3.50161189020419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2065672036199	0	0	0	0	0	0	0	0	13.1632004366389	0	0	0	0	0	0	0	0	10.1764749872278	13.3103242903984	0	0	0	3.22244147496802	0	0	16.6129039315869	34.3836874490572	28.0407107324902	0	0	27.5467028728776	11.5656380922951	0	0	8.0335801335913	0	0	54.3466980071473	0	0	0	0	0	0	21.0299389149043	0	47.7402876372546	0	0	0	16.7554434007983	0	0	0	0	0	6.87223602790299	0	35.3577728378332	42.8035105358992	0	0	11.8132594869854	0	0	0	0	25.6329208400832	0	0	25.1314685550781	13.093530290027	14.6738612915072	0	0	0	0	4.24872395056999	0	86.5664635323192	0	4.35601517651701	0	11.6387510717864	83.6121645877335	0	0	13.8700918777879	10.7323993212401	2.04236888700856	10.9113553571064	0	0	0	0	0	0	45.2463772786011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7619958784199	0	0	0	0	0	0	0	0	0	7.66568973866055	0	0	8.66545131089178	2.01943782005452	20.0781166837382	0	33.137515426498	0	0	0	0	0	0	76.3419575030737	0	0	18.8944929708167	37.620736511843	84.0154036057766	0	0	0	0	49.5990692228313	0	0	0	15.8756811730894	0	0	0	0	0	0	0	0	0	0	0	7.5987816077096	0	0	0	0	0	0	0	20.1097603995047	0
AAA98096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3801218245352	0
AAA98296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62009122494495	0	0	0	0	0	0	0	0	5.38540600056132	0	0	0	0	0	0	0	11.4742926172346	0	0	0	0	0	0	0	0	0	6.46429630500995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1016501076221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.198784212895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
